Omic,Polarity,Feature.ID,mz,rt,MS2.spectra.name,Candidate.number,Compound.name,CAS.ID,HMDB.ID,KEGG.ID,Lab.ID,Adduct,mz.error,mz.match.score,RT.error,RT.match.score,CE,SS,Total.score,Database
Lx,Positive,LP07874,795.64675,913.643766,NA,NA,Hyperin 6''-[glucosyl-(1->3)-rhamnoside],134953-93-8,HMDB0039375,NA,HMDB0039375,(M+Na)+,0.820281992945312,0.998505867222919,NA,NA,NA,0,0.998505867222919,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07875,795.65189,748.390869,NA,NA,Kaempferol 3-sophorotrioside,80714-53-0,HMDB0032008,C12635,HMDB0032008,(M+Na)+,0.747243499857999,0.998759940958149,NA,NA,NA,0,0.998759940958149,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07876,795.68543,816.727722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07877,795.68734,768.026184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07878,795.72221,1229.124451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07879,795.72532,978.893036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07880,795.72195,943.785248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07881,795.72482,1537.403975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07882,795.724,1749.372975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07883,795.79509,1034.165894,NA,NA,Gibberellin A17,18411-79-5,HMDB0036897,NA,HMDB0036897,(2M+K)+,0.638225462331145,0.999095227907173,NA,NA,NA,0,0.999095227907173,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07884,796.07521,606.538544,NA,NA,Cadinene-gamma,NA,HMDB0304649,NA,HMDB0304649,(M+CH3CN+H)+,2.00354450852743,0.991119245385623,NA,NA,NA,0,0.991119245385623,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07885,796.39145,1206.300903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07886,796.4407,597.359253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07887,796.44109,538.039246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07888,796.45511,807.092102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07889,796.5248,539.179802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07890,796.56226,1315.648743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07891,796.56757,51.307999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07892,796.58312,556.398635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07893,796.58054,1217.974854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07894,796.58129,1737.048975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07895,796.5893,631.22522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07896,796.60846,576.076782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07897,796.61334,731.809265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07898,796.61715,644.940186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07899,796.63216,870.953583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07900,796.63394,672.429199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07901,796.64944,913.643766,NA,NA,"Cyanidin 3,3',5-triglucoside",88110-66-1,HMDB0037973,C08629,HMDB0037973,(M+Na)+,7.35025097022138,0.886868820779647,NA,NA,NA,0,0.886868820779647,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07902,796.66033,741.771826,NA,NA,Awobanin,64615-55-0,HMDB0038000,C08653,HMDB0038000,(M+Na)+,4.30120292209995,0.959721749040922,NA,NA,NA,0,0.959721749040922,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07903,796.66569,792.048859,NA,NA,Awobanin,64615-55-0,HMDB0038000,C08653,HMDB0038000,(M+Na)+,11.0385581063685,0.762786383798214,NA,NA,NA,0,0.762786383798214,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07904,796.68979,767.666653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07905,796.6986,814.310394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07906,796.69903,860.509094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07907,796.73381,1230.655977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07908,796.73612,998.591248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07909,796.7288,978.395325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07910,796.7359,1593.733975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07911,796.82092,1041.175537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07912,797.05291,536.267334,NA,NA,"PE(P-18:0/20:5(5Z,8Z,11Z,14Z,17Z))",NA,HMDB0011387,NA,HMDB0011387,(M+HCOO+2H)+,0.391663119170536,0.99965916920953,NA,NA,NA,0,0.99965916920953,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07913,797.07782,606.994202,NA,NA,"PS(18:0/20:3(8Z,11Z,14Z))",NA,HMDB0012382,NA,HMDB0012382,(M+H-H2O)+,0.781763927966069,0.998642799965536,NA,NA,NA,0,0.998642799965536,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07914,797.0794,592.966827,NA,NA,"PE(20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",NA,HMDB0009375,C00350,HMDB0009375,(M+H-H2O)+,0.882238946397532,0.998271838197494,NA,NA,NA,0,0.998271838197494,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07915,797.45075,710.632935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07916,797.44039,597.185669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07917,797.45284,768.025818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07918,797.44638,534.133972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07919,797.45797,807.080627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07920,797.49616,33.1166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07921,797.52759,539.64856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07922,797.56609,1315.648743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07923,797.57061,51.305614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07924,797.58635,557.15918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07925,797.58963,633.29303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07926,797.60598,892.29548,NA,NA,Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]-4'-O-beta-D-glucuronide,NA,HMDB0060296,C04900,HMDB0060296,(M+H-H2O)+,0.728349231108478,0.99882182214725,NA,NA,NA,0,0.99882182214725,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07927,797.62582,772.621233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07928,797.63523,871.123962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07929,797.65126,913.7612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07930,797.66211,946.720053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07931,797.66306,741.110565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07932,797.66686,791.253754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07933,797.70248,814.205816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07934,797.70262,860.498596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07935,797.73946,998.563721,NA,NA,Malvidin 6-(6-p-coumaroylglucoside)-4-vinylphenol,175616-41-8,HMDB0031974,NA,HMDB0031974,(M+CH3CN+H)+,10.9824633536701,0.76488313223679,NA,NA,NA,0,0.76488313223679,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07936,797.73798,1231.195007,NA,NA,Malvidin 6-(6-p-coumaroylglucoside)-4-vinylphenol,175616-41-8,HMDB0031974,NA,HMDB0031974,(M+CH3CN+H)+,9.12831559298457,0.830963662626838,NA,NA,NA,0,0.830963662626838,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07937,797.74015,1593.904475,NA,NA,Malvidin 6-(6-p-coumaroylglucoside)-4-vinylphenol,175616-41-8,HMDB0031974,NA,HMDB0031974,(M+CH3CN+H)+,11.846981438447,0.732061287324039,NA,NA,NA,0,0.732061287324039,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07938,797.82478,1040.541504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07939,797.99768,33.668888,NA,NA,PA(16:1(9Z)/22:0),NA,HMDB0114864,NA,HMDB0114864,(M-2H+3Na)+,5.79003396889599,0.928208519095427,NA,NA,NA,0,0.928208519095427,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07940,798.09142,661.177002,NA,NA,2-Hydroxymyristoylcarnitine,NA,HMDB0013166,NA,HMDB0013166,(2M+Na)+,7.12307620397392,0.893372557002455,NA,NA,NA,0,0.893372557002455,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07941,798.45775,807.10321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07942,798.45543,768.025818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07943,798.45428,710.865143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07944,798.54075,602.035461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07945,798.52859,540.292664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07946,798.57337,50.559784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07947,798.59876,588.960754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07948,798.59112,635.024902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07949,798.60832,892.107178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07950,798.62878,772.778381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07951,798.63806,871.049438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07952,798.6648,946.720053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07953,798.65568,912.960205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07954,798.67589,789.165844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07955,798.67756,750.177592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07956,798.70263,814.769043,NA,NA,Monotropein,5945-50-6,HMDB0035608,C09788,HMDB0035608,(2M+NH4)+,12.3559546353182,0.71229308858502,NA,NA,NA,0,0.71229308858502,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07957,798.74212,998.541827,NA,NA,Fumonisin B1,116355-83-0,HMDB0034702,NA,HMDB0034702,(M-H+2K)+,8.7404966642037,0.843859290741915,NA,NA,NA,0,0.843859290741915,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07958,799.08595,648.54599,NA,NA,PE(P-16:0/22:0),NA,HMDB0011355,NA,HMDB0011355,(M+K)+,4.44455274791862,0.957051679946383,NA,NA,NA,0,0.957051679946383,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07959,799.39566,598.060109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07960,799.39433,538.301025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07961,799.51954,447.774933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07962,799.51371,484.797455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07963,799.53094,539.469421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07964,799.5434,602.106445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07965,799.55553,285.666565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07966,799.6022,588.09668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07967,799.60603,749.080111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07968,799.62032,926.973511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07969,799.63242,772.367188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07970,799.6415,817.894226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07971,799.67724,978.190735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07972,799.66751,947.315735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07973,799.66651,685.345337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07974,799.68034,787.897339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07975,799.74447,998.587891,NA,NA,3-O-Methylglycyrol,23013-85-6,HMDB0033883,NA,HMDB0033883,(2M+K)+,0.0929178785896868,0.999980814112581,NA,NA,NA,0,0.999980814112581,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07976,800.05776,286.095947,NA,NA,(5Z)-13-Carboxytridec-5-enoylcarnitine,NA,HMDB0240754,NA,HMDB0240754,(2M+H)+,6.91924097952858,0.899073150204682,NA,NA,NA,0,0.899073150204682,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07977,800.10505,661.963684,NA,NA,SM(d18:0/20:0),NA,HMDB0012090,NA,HMDB0012090,(M+K)+,10.5643324506496,0.780351064344821,NA,NA,NA,0,0.780351064344821,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07978,800.30125,796.585541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07979,800.39451,598.676941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07980,800.52211,444.151184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07981,800.52189,539.607971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07982,800.55726,621.188049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07983,800.56055,860.216248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07984,800.59357,453.02182,NA,NA,Methacrylyl-CoA,6008-91-9,HMDB0001011,C03460,HMDB0001011,(M+H-2H2O)+,0.662500941879608,0.999025125503665,NA,NA,NA,0,0.999025125503665,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07985,800.6007,288.790985,NA,NA,Methacrylyl-CoA,6008-91-9,HMDB0001011,C03460,HMDB0001011,(M+H-2H2O)+,8.23782553380803,0.860016303566511,NA,NA,NA,0,0.860016303566511,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07986,800.61535,643.496735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07987,800.60933,749.410583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07988,800.62359,926.885498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07989,800.64433,817.897705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07990,800.66988,674.35257,NA,NA,Malvidin 6-(6-p-coumaroylglucoside)-4-vinylphenol,175616-41-8,HMDB0031974,NA,HMDB0031974,(M-H+2Na)+,2.10388071945026,0.990211964203369,NA,NA,NA,0,0.990211964203369,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07991,800.66985,947.404968,NA,NA,Malvidin 6-(6-p-coumaroylglucoside)-4-vinylphenol,175616-41-8,HMDB0031974,NA,HMDB0031974,(M-H+2Na)+,2.06553863025376,0.990563803343815,NA,NA,NA,0,0.990563803343815,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07992,800.67984,978.489075,NA,NA,Malvidin 6-(6-p-coumaroylglucoside)-4-vinylphenol,175616-41-8,HMDB0031974,NA,HMDB0031974,(M-H+2Na)+,14.5317139210929,0.625459785255885,NA,NA,NA,0,0.625459785255885,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07993,800.68398,787.376892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07994,800.68476,584.510315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07995,800.74745,998.455078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07996,800.81853,1057.036621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07997,801.11399,648.895386,NA,NA,"PE(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",NA,HMDB0009276,NA,HMDB0009276,(M+H-H2O)+,4.35236580901544,0.958777971832364,NA,NA,NA,0,0.958777971832364,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP07998,801.396,598.880432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP07999,801.5238,539.495361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08000,801.55277,430.653015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08001,801.55952,621.760925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08002,801.59722,453.782865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08003,801.62297,792.068054,NA,NA,Kaempferol 3-[glucosyl-(1->3)-rhamnosyl-(1->6)-galactoside],136449-09-7,HMDB0038768,NA,HMDB0038768,(M-H+2Na)+,8.77357836081387,0.842773482970194,NA,NA,NA,0,0.842773482970194,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP08004,801.61816,643.538055,NA,NA,Kaempferol 3-[glucosyl-(1->3)-rhamnosyl-(1->6)-galactoside],136449-09-7,HMDB0038768,NA,HMDB0038768,(M-H+2Na)+,14.7693322067258,0.61585706094543,NA,NA,NA,0,0.61585706094543,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP08005,801.63564,960.146851,NA,NA,Kaempferol 3-[glucosyl-(1->3)-rhamnosyl-(1->6)-galactoside],136449-09-7,HMDB0038768,NA,HMDB0038768,(M-H+2Na)+,7.04130081583716,0.895675054896026,NA,NA,NA,0,0.895675054896026,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP08006,801.66067,859.911407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08007,801.67269,676.676636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08008,801.68298,978.44928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08009,801.68359,744.58667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08010,801.68995,998.516266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08011,801.76055,977.699554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08012,801.82185,1057.048215,NA,NA,"PA(15:0/20:2(11Z,14Z))",NA,HMDB0115508,NA,HMDB0115508,(M-2H+3K)+,6.42194680546966,0.912426671028084,NA,NA,NA,0,0.912426671028084,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP08013,802.04433,523.297943,NA,NA,"PC(P-16:0/18:4(6Z,9Z,12Z,15Z))",NA,HMDB0011214,NA,HMDB0011214,(M+CH3CN+Na)+,0.716372775683546,0.998860227914754,NA,NA,NA,0,0.998860227914754,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP08014,802.16689,33.306826,NA,NA,DG(22:0/22:1(13Z)/0:0),NA,HMDB0007609,NA,HMDB0007609,(M-2H+3Na)+,1.13517012776278,0.997140515649208,NA,NA,NA,0,0.997140515649208,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP08015,802.38823,832.399902,NA,NA,Campesterol,474-62-4,HMDB0002869,C01789,HMDB0002869,(2M+H)+,1.33491753120046,0.996047819802435,NA,NA,NA,0,0.996047819802435,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP08016,802.47511,508.58609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08017,802.53618,480.60257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08018,802.53418,132.978912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08019,802.55483,430.999786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08020,802.5724,605.564453,NA,NA,Malonyl-CoA semialdehyde,6244-93-5,HMDB0002170,C05989,HMDB0002170,(M+H-2H2O)+,6.60869351270561,0.907505930702352,NA,NA,NA,0,0.907505930702352,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP08021,802.56992,665.367126,NA,NA,Malonyl-CoA semialdehyde,6244-93-5,HMDB0002170,C05989,HMDB0002170,(M+H-2H2O)+,3.51557262587544,0.972908731843785,NA,NA,NA,0,0.972908731843785,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP08022,802.59936,453.786041,NA,NA,Isobutyryl-CoA,15621-60-0,HMDB0001243,C00630,HMDB0001243,(M+H-2H2O)+,13.3775458134682,0.671872914888906,NA,NA,NA,0,0.671872914888906,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP08023,802.62101,639.926514,NA,NA,Isobutyryl-CoA,15621-60-0,HMDB0001243,C00630,HMDB0001243,(M+H-2H2O)+,13.5987190428422,0.663023530069724,NA,NA,NA,0,0.663023530069724,HMDB with LIPIDMAPS_2023-02-15
Lx,Positive,LP08024,802.63137,697.694702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08025,802.67356,512.6073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08026,802.68659,744.292206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lx,Positive,LP08027,802.68516,977.737854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
