FeatureID,mzmed,rtmed,L1,L2,L3,L4,L5,L6,L7,L8,L9,NL1,NL2,NL3,NL4,NL5,NL6,NL7,NL8,NL9,NL10,NL11,Blank_1,Blank_2,Blank_3,Blank_4,Blank__mean,mzClusterID,FeatureClusterID,L1_mean,L2_mean,L3_mean,L4_mean,L5_mean,L6_mean,L7_mean,L8_mean,L9_mean,NL1_mean,NL2_mean,NL3_mean,NL4_mean,NL5_mean,NL6_mean,NL7_mean,NL8_mean,NL9_mean,NL10_mean,NL11_mean,L1_mean_isotopes,L2_mean_isotopes,L3_mean_isotopes,L4_mean_isotopes,L5_mean_isotopes,L6_mean_isotopes,L7_mean_isotopes,L8_mean_isotopes,L9_mean_isotopes,NL1_mean_isotopes,NL2_mean_isotopes,NL3_mean_isotopes,NL4_mean_isotopes,NL5_mean_isotopes,NL6_mean_isotopes,NL7_mean_isotopes,NL8_mean_isotopes,NL9_mean_isotopes,NL10_mean_isotopes,NL11_mean_isotopes,Polarity
88,415.2813,1.017,9920.529178365,9407.282242365,8922.323575364999,10184.609155364999,0.0,5735.298171365001,9589.486465364998,8127.857751365,8230.755205365,10426.219725365,8077.808773365,9239.453365365,10244.513815364999,10291.384495364999,9611.799223364998,10898.565525364998,9892.057244365,9750.674148364998,10127.274695364998,9787.876625365,2.065985812,2.530606607,2.439836773,1.824589348,2.215254635,56.0,56,9921,9407,8922,10185,0,5735,9589,8128,8231,10426,8078,9239,10245,10291,9612,10899,9892,9751,10127,9788,,,,,,,,,,,,,,,,,,,,,Positive
90,419.1621,5.083,2250.9549691523334,0.0,2164.4541801523333,0.0,2069.4647411523333,2050.9666071523334,2260.261187152333,2769.6823671523334,2525.0880341523334,0.0,2042.0614321523333,3088.3487991523334,0.0,0.0,0.0,0.0,0.0,2056.8263851523334,0.0,2421.468793152333,1.240198147,0.762694412,1.692383984,0.0,1.2317588476666668,57.0,57,2251,0,2164,0,2069,2051,2260,2770,2525,0,2042,3088,0,0,0,0,0,2057,0,2421,,,,,,,,,,,,,,,,,,,,,Positive
92,426.3207,0.85,7219.518305608,7708.688675608,7433.377146608,8151.733614608,7099.627249608,7281.679508608,6677.157680608,7210.298586608,6406.104443608,7575.948551608,6447.198331608,7887.499308608,6714.886230608,6378.916513608,7031.4960826080005,6722.136665608,7569.623033608,6293.753076608,7007.479410608,7973.5684396080005,0.699444427,0.910854736,0.96693568,1.077806725,0.9137603920000001,58.0,58,7220,7709,7433,8152,7100,7282,6677,7210,6406,7576,6447,7887,6715,6379,7031,6722,7570,6294,7007,7974,,,,,,,,,,,,,,,,,,,,,Positive
93,426.3216,1.383,26007.35954,19281.04532,31859.23797,35648.90802,24300.6112,29443.64701,32008.26719,19996.18741,29749.86228,28775.63274,27738.55832,33742.47123,28653.39477,30619.23394,35913.00235,14445.11449,33890.11819,23195.31808,27212.29012,18051.91792,0.0,0.0,0.0,0.0,0.0,59.0,59,26007,19281,31859,35649,24301,29444,32008,19996,29750,28776,27739,33742,28653,30619,35913,14445,33890,23195,27212,18052,,,,,,,,,,,,,,,,,,,,,Positive
94,431.2557,1.017,9558.67045180425,9330.19957980425,8588.03685980425,9950.969479804251,2309.93074980425,6876.45549580425,16192.20363380425,6884.46251580425,6843.54405380425,9949.23422780425,8365.35242080425,8321.18522280425,9759.17628080425,9054.28151080425,10623.27457380425,10609.39291380425,9663.28867280425,8100.99905380425,9844.21444880425,14132.30494380425,0.708184036,0.751335825,0.693581115,0.631643807,0.6961861957500001,60.0,60,9559,9330,8588,9951,2310,6876,16192,6884,6844,9949,8365,8321,9759,9054,10623,10609,9663,8101,9844,14132,,,,,,,,,,,,,,,,,,,,,Positive
95,431.256,0.833,7294.1497305053335,7764.874008505333,7813.4756765053335,8020.191648505333,4021.9573245053334,7017.077380505333,6409.494508505333,7982.750270505334,8421.768720505333,8056.808013505333,6916.2834965053335,10590.330186505333,9101.789614505333,10330.491706505334,10107.408646505333,6975.585337505334,9125.788415505334,9909.329501505334,7859.016989505333,5194.353155505333,0.470112881,0.517859068,0.667738535,0.0,0.5519034946666667,61.0,61,7294,7765,7813,8020,4022,7017,6409,7983,8422,8057,6916,10590,9102,10330,10107,6976,9126,9909,7859,5194,,,,,,,,,,,,,,,,,,,,,Positive
100,447.2495,1.317,0.0,0.0,0.0,0.0,2231.62387258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.27494659,62.20300281,55.21144576,54.16986652,56.21481542,63.0,63,0,0,0,0,2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
101,451.3515,0.833,0.0,0.0,0.0,0.0,0.0,2071.63564104525,0.0,0.0,0.0,0.0,0.0,0.0,2055.91339704525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865109109,0.878490948,1.009232508,0.657003254,0.8524589547500001,64.0,64,0,0,0,0,0,2072,0,0,0,0,0,0,2056,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
103,451.3516,1.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077.0579143866667,2402.8638373866665,0.0,0.0,0.0,2235.3482953866665,2142.109096386667,0.0,0.0,0.0,0.0,0.927937516,0.831962184,0.55961814,0.7731726133333333,65.0,65,0,0,0,0,0,0,0,0,0,0,2077,2403,0,0,0,2235,2142,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
104,453.3321,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2044.5350297735,0.0,0.0,0.0,0.0,2489.7004367735003,0.0,1.237452758,1.486463831,1.823509216,1.190923101,1.4345872265,66.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,2045,0,0,0,0,2490,0,,,,,,,,,,,,,,,,,,,,,Positive
108,467.3475,1.35,0.0,0.0,2379.63225565375,2123.41496465375,0.0,2008.57116065375,0.0,0.0,0.0,0.0,2419.25214865375,3074.15550565375,0.0,0.0,2425.33360265375,2087.1949046537497,2223.9741666537498,0.0,0.0,0.0,0.617430478,0.565726363,1.085182429,0.610822115,0.71979034625,67.0,67,0,0,2380,2123,0,2009,0,0,0,0,2419,3074,0,0,2425,2087,2224,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
109,471.158,7.95,0.0,0.0,0.0,2581.7208012216665,5068.051572221667,2490.8418482216666,2345.7194782216666,2816.7320582216666,0.0,3197.9783822216664,2321.5189792216665,0.0,0.0,0.0,0.0,0.0,0.0,3973.1854862216665,2072.8384502216663,2170.7948222216664,0.0,1.380145913,1.174358963,1.589262459,1.3812557783333332,68.0,68,0,0,0,2582,5068,2491,2346,2817,0,3198,2322,0,0,0,0,0,0,3973,2073,2171,,,,,,,,,,,,,,,,,,,,,Positive
110,501.0662,3.033,0.0,0.0,0.0,0.0,0.0,2024.6818338875,2643.2695898875,3338.0841398875,2299.4681848875002,0.0,2083.8925098875,0.0,0.0,0.0,0.0,0.0,0.0,2211.7176118875,0.0,0.0,2.567346073,2.863960846,2.051766664,3.541486867,2.7561401125,69.0,69,0,0,0,0,0,2025,2643,3338,2299,0,2084,0,0,0,0,0,0,2212,0,0,,,,,,,,,,,,,,,,,,,,,Positive
112,516.3925,2.9,2736.913288,6544.019889,6628.6563,6839.04373,0.0,5380.046287,7791.941379,6430.61766,7260.391764,6489.725191,7187.503225,6934.74473,5567.260619,6720.500863,7905.595596,4171.046458,6765.470116,4799.210069,6054.834231,4014.275325,0.0,0.0,0.0,0.0,0.0,71.0,71,2737,6544,6629,6839,0,5380,7792,6431,7260,6490,7188,6935,5567,6721,7906,4171,6765,4799,6055,4014,,,,,,,,,,,,,,,,,,,,,Positive
113,516.3926,3.183,7495.717148262001,5138.6174472620005,5945.931941262,6085.179335262,2073.974807262,4321.633082262,4869.697433262,3672.585910262,4999.852884262,4904.360168262,6519.156524262,8629.146697262,7042.682793262,6434.5940152620005,9206.717673262001,5717.944756262,6726.742925262,2983.707130262,5680.182176262,4329.473980262001,0.786711706,0.66489238,0.769377254,1.059297612,0.8200697379999999,72.0,72,7496,5139,5946,6085,2074,4322,4870,3673,5000,4904,6519,8629,7043,6435,9207,5718,6727,2984,5680,4329,,,,,,,,,,,,,,,,,,,,,Positive
114,529.3382,1.2,0.0,0.0,0.0,0.0,2136.512308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73,0,0,0,0,2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
117,551.3203,1.2,6403.787794083,9058.713897083,7689.521272083,9465.069036083,0.0,7865.428654083,11488.742502083,10497.835942083,9680.737686083,8680.700071083,7052.731052083001,2696.683436083,5203.9144360830005,6480.749428083001,4388.804208083,4675.261969083001,4672.782542083,8994.245102083,9466.374146083,7584.021356083001,0.363536332,0.0,0.565123456,0.340093963,0.422917917,75.0,75,6404,9059,7690,9465,0,7865,11489,10498,9681,8681,7053,2697,5204,6481,4389,4675,4673,8994,9466,7584,,,,,,,,,,,,,,,,,,,,,Positive
118,557.1672,6.7,4274.053436,7631.229299,5390.457599,0.0,3907.234422,2177.804459,0.0,2285.750423,2054.803385,2042.913471,2179.741577,3384.837918,0.0,3601.966284,4269.632628,4136.361911,3846.606924,2018.178855,4707.449533,3933.86775,0.0,0.0,0.0,0.0,0.0,76.0,76,4274,7631,5390,0,3907,2178,0,2286,2055,2043,2180,3385,0,3602,4270,4136,3847,2018,4707,3934,,,,,,,,,,,,,,,,,,,,,Positive
125,557.1675,13.133,0.0,0.0,0.0,0.0,18823.20134975,0.0,0.0,5576.18931975,0.0,3036.01981275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3113.462839750001,6905.99117,5978.043735,5831.400505,8947.702191,6915.78440025,77.0,77,0,0,0,0,18823,0,0,5576,0,3036,0,0,0,0,0,0,0,0,0,3113,,,,,,,,,,,,,,,,,,,,,Positive
130,558.1685,13.483,4611.61818775,0.0,0.0,0.0,2652.9449517499997,0.0,0.0,0.0,2013.38642375,2169.0336177500003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609.23543,1381.652253,1438.333719,2015.303151,1611.13113825,78.0,78,4612,0,0,0,2653,0,0,0,2013,2169,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
133,558.1686,10.717,2124.6215713333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075.7880433333335,0.0,4692.556397333334,2452.169566,2142.239478,2186.433709,0.0,2260.2809176666665,79.0,79,2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076,0,4693,,,,,,,,,,,,,,,,,,,,,Positive
136,558.1687,11.617,0.0,0.0,0.0,2380.6637969999997,6727.371160999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2545.405902,2262.904894,2409.594362,0.0,2405.968386,80.0,80,0,0,0,2381,6727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
138,559.1508,1.533,0.0,0.0,0.0,3736.1646094575,0.0,0.0,4605.4623514575005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3570.2668414575,42.50058411,27.13898845,23.17533161,26.79449,29.9023485425,81.0,81,0,0,0,3736,0,0,4605,0,0,0,0,0,0,0,0,0,0,0,0,3570,,,,,,,,,,,,,,,,,,,,,Positive
140,567.3138,1.283,2660.8454836759997,4533.569696676001,3900.008810676,4670.736060676,0.0,4212.557342676,5452.244264676,5500.712003676001,4538.134031676001,3997.005107676,3425.961543676,0.0,0.0,2661.6726466759997,2004.4848586760002,0.0,0.0,3686.8648846759997,4386.3234306760005,2645.794063676,0.0,0.826437763,0.815940087,0.569214122,0.7371973239999999,82.0,82,2661,4534,3900,4671,0,4213,5452,5501,4538,3997,3426,0,0,2662,2004,0,0,3687,4386,2646,,,,,,,,,,,,,,,,,,,,,Positive
141,575.1783,6.7,9922.085046,25661.13803,16091.5603,6374.03747,13069.57047,7198.476968,6441.30415,6707.399218,6848.97664,6586.841278,7155.070996,8882.36011,6613.831022,34133.57853,13983.70057,7404.648946,12155.43441,6478.143884,15767.59928,11441.58271,0.0,0.0,0.0,0.0,0.0,83.0,83,9922,25661,16092,6374,13070,7198,6441,6707,6849,6587,7155,8882,6614,34134,13984,7405,12155,6478,15768,11442,,,,,,,,,,,,,,,,,,,,,Positive
143,575.1785,7.05,4278.666528666665,9390.659588666667,5150.390618666666,16591.947338666665,8810.863978666666,9826.549048666666,5956.214858666666,5508.798738666666,7140.298088666666,16570.475678666662,4627.298928666665,44935.040768666666,2111.520958666666,11810.145088666666,12064.814068666665,11200.408178666667,14034.011838666667,7195.519708666665,0.0,21084.926088666667,8926.49207,6642.901794,11359.96976,0.0,8976.454541333334,84.0,84,4279,9391,5150,16592,8811,9827,5956,5509,7140,16570,4627,44935,2112,11810,12065,11200,14034,7196,0,21085,,,,,,,,,,,,,,,,,,,,,Positive
150,575.1788,7.383,14004.85192175,14896.559201749998,41111.94381175,0.0,4972.962871750002,0.0,0.0,0.0,0.0,0.0,0.0,8942.799441750001,7174.20143175,16863.46191175,12665.67204175,25188.774061750002,45652.91883175,0.0,33951.97818175,8299.635981750002,10519.46912,7653.333363,12479.27745,18174.70598,12206.69647825,85.0,85,14005,14897,41112,0,4973,0,0,0,0,0,0,8943,7174,16863,12666,25189,45653,0,33952,8300,,[150][M]+,,[150][M]+,,[150][M]+,[150][M]+,[150][M]+,[150][M]+,[150][M]+,[150][M]+,[150][M]+,,,[150][M]+,,,[150][M]+,[150][M]+,[150][M]+,Positive
151,576.1798,8.817,0.0,0.0,0.0,0.0,17442.98432825,0.0,0.0,0.0,0.0,0.0,0.0,11588.39304825,0.0,0.0,2198.5082862499994,0.0,0.0,0.0,0.0,4388.01354825,5928.278082,5104.28765,5371.401026,9024.344569,6357.07783175,86.0,86,0,0,0,0,17443,0,0,0,0,0,0,11588,0,0,2199,0,0,0,0,4388,,,,,,,,,,,,,,,,,,,,,Positive
152,576.1799,7.367,2783.7082853333336,4429.388717333333,5365.771047333334,0.0,2580.530476333334,0.0,0.0,0.0,0.0,0.0,0.0,2633.463090333334,0.0,10929.457183333334,3714.2768353333336,3503.332297333334,4634.379718333334,0.0,8737.391113333335,3114.220018333334,2260.048593,1608.692648,2849.420649,0.0,2239.3872966666663,87.0,87,2784,0,5366,0,2581,0,0,0,0,0,0,0,0,10929,0,3503,4634,0,0,0,,[150][M+1]+,,[150][M+1]+,,[150][M+1]+,[150][M+1]+,[150][M+1]+,[150][M+1]+,[150][M+1]+,[150][M+1]+,[150][M+1]+,,,[150][M+1]+,,,[150][M+1]+,[150][M+1]+,[150][M+1]+,Positive
158,576.1802,7.7,0.0,0.0,0.0,0.0,12837.361418249999,7127.727048250001,4573.63362825,3939.143062250001,5000.155468250001,6316.990878250001,3249.59959625,0.0,0.0,2069.35744025,0.0,0.0,0.0,5273.00999825,0.0,5093.606498250001,5122.877821,4133.230404,4836.631588,6826.982394,5229.93055175,88.0,88,0,0,0,0,12837,7128,4574,3939,5000,6317,3250,0,0,2069,0,0,0,5273,0,5094,,,,,,,,,,,,,,,,,,,,,Positive
160,577.1761,16.9,0.0,10851.018062500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.381824,3438.439922,3750.164465,5115.149099,4034.0338275,89.0,89,0,10851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
165,577.1763,7.35,0.0,3273.4509566666666,7650.8136066666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877.7938036666665,0.0,3132.3696056666668,2831.323550666667,3107.6927226666667,3156.4140426666663,0.0,0.0,2106.131375666667,1611.93216,1100.989306,1970.436891,0.0,1561.1194523333334,90.0,90,0,3273,7651,0,0,0,0,0,0,0,0,2878,0,3132,2831,3108,3156,0,0,2106,,,,,,,,,,,,,,,,,,,,,Positive
162,577.1763,14.267,3272.9616505,0.0,0.0,0.0,9985.038963500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12440.268653500001,3734.91683,3170.928767,3220.219608,4815.653021,3735.4295564999998,91.0,91,3273,0,0,0,9985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12440,,,,,,,,,,,,,,,,,,,,,Positive
167,577.1764,12.517,0.0,0.0,0.0,3490.5121625,3194.3793294999996,0.0,0.0,0.0,0.0,0.0,15602.0340245,0.0,0.0,0.0,0.0,0.0,0.0,3073.0782645,0.0,2497.0609704999997,4475.541114,3846.634049,4116.773022,5355.643677,4448.6479655,92.0,92,0,0,0,3491,3194,0,0,0,0,0,15602,0,0,0,0,0,0,3073,0,2497,,,,,,,,,,,,,,,,,,,,,Positive
168,577.1765,13.483,0.0,0.0,0.0,0.0,0.0,15485.14002825,5469.210520249999,0.0,0.0,0.0,0.0,0.0,0.0,4052.1164792500003,0.0,0.0,0.0,0.0,0.0,2132.3896382499997,4482.543698,3699.513252,3967.576206,5879.363131,4507.24907175,93.0,93,0,0,0,0,0,15485,5469,0,0,0,0,0,0,4052,0,0,0,0,0,2132,,,,,,,,,,,,,,,,,,,,,Positive
182,613.1353,5.533,4056.4987743333336,0.0,2170.3982103333333,0.0,3350.669634333333,2127.590808333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331.561772333333,2282.953359333333,5423.108776333333,2518.606457333333,0.0,0.0,3506.1942073333335,1956.941382,1806.913431,2786.044715,0.0,2183.299842666667,95.0,95,4056,0,2170,0,3351,2128,0,0,0,0,0,0,0,2332,2283,5423,2519,0,0,3506,,,,,,,,,,,,,,,,,,,,,Positive
183,620.9714,5.7,2153.0874419206666,2161.0159689206666,0.0,2243.9993569206667,0.0,0.0,0.0,0.0,0.0,2290.415048920667,0.0,0.0,2467.7077489206667,2178.9214469206668,2253.6451059206665,2379.461116920667,2117.4371409206665,2067.1252769206667,2120.7800719206666,2363.374101920667,1.964599474,3.345635191,2.584595573,0.0,2.631610079333333,96.0,96,2153,2161,0,2244,0,0,0,0,0,2290,0,0,2468,2179,2254,2379,2117,2067,2121,2363,,,,,,,,,,,,,,,,,,,,,Positive
184,626.0812,3.033,0.0,0.0,0.0,2221.65466727,0.0,2419.39135327,3295.92246227,4341.90116327,2828.02517727,0.0,2546.73905227,0.0,0.0,0.0,0.0,0.0,0.0,2792.9753212699998,2390.9114282699998,0.0,26.74163642,18.78745897,19.38165188,20.58991165,21.37516473,97.0,97,0,0,0,2222,0,2419,3296,4342,2828,0,2547,0,0,0,0,0,0,2793,2391,0,,,,,,,,,,,,,,,,,,,,,Positive
185,626.8243,5.383,0.0,0.0,0.0,0.0,0.0,0.0,3305.1853923817503,4546.82508738175,2568.4792813817503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450853744,1.147403404,2.268996922,1.736164403,1.65085461825,98.0,98,0,0,0,0,0,0,3305,4547,2568,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
186,677.3752,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.671206026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.914101903,3.887865381,3.644553112,1.3361915,3.195677974,99.0,99,0,0,0,0,0,0,0,0,0,0,2127,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
190,702.3667,1.867,0.0,3051.1433634535,4261.5978364535,0.0,0.0,3188.7382534535,0.0,0.0,5911.7676044535,0.0,4593.3673674535,3201.9969564535,2225.1023224535,0.0,3373.0267664535,2191.3607564535,2275.7746804535,0.0,4447.7260804535,0.0,13.42861502,11.27764521,13.13713556,7.414850396,11.3145615465,101.0,101,0,3051,4262,0,0,3189,0,0,5912,0,4593,3202,2225,0,3373,2191,2276,0,4448,0,,,,,,,,,,,,,,,,,,,,,Positive
191,702.3668,0.833,6985.283925372,6902.389458372,7070.929282372,7816.903734372,5455.056225372,6319.450063372,6374.430614372,6347.673675372,7087.338065372,6875.880523372,7140.565768372,8816.608028371998,7376.506456372,12108.453842371999,8977.054341371999,8109.0234293720005,8003.661662372,7250.795729372,6737.621645372,5661.883263372,2.648995496,2.796354139,2.938148267,2.85045261,2.8084876279999995,102.0,102,6985,6902,7071,7817,5455,6319,6374,6348,7087,6876,7141,8817,7377,12108,8977,8109,8004,7251,6738,5662,,,,,,,,,,,,,,,,,,,,,Positive
192,702.9744,5.7,2471.136715,2382.20105,2129.352796,2449.79645,2280.93192,2026.256734,2118.677251,0.0,2097.631559,2443.074051,0.0,2145.875831,2626.820524,2417.87316,2480.683722,2661.143133,2347.616877,2259.802984,2320.705986,2442.682247,0.0,0.0,0.0,0.0,0.0,103.0,103,2471,2382,2129,2450,2281,2026,2119,0,2098,2443,0,2146,2627,2418,2481,2661,2348,2260,2321,2443,,,,,,,,,,,,,,,,,,,,,Positive
195,718.3616,1.317,0.0,0.0,2117.12403399325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873402236,4.523788404,4.459931556,2.611757831,3.6172200067499998,104.0,104,0,0,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
196,734.5678,0.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.3465323765001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710536388,2.806542626,3.397478781,3.415916699,3.0826186235,105.0,105,0,0,0,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
199,758.5682,0.783,0.0,0.0,0.0,0.0,0.0,0.0,2042.5373110645,2071.4458230645,2222.3962730645,2981.8837200645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3895.3263230645,3941.2187450644997,7784.982030064501,3.014759321,3.250905389,3.951825187,4.313901845,3.6328479355,106.0,106,0,0,0,0,0,0,2043,2071,2222,2982,0,0,0,0,0,0,0,3895,3941,7785,,,,,,,,,,,,,,,,,,,,,Positive
200,760.5841,0.783,2906.6467340575,5543.6155380575,5718.2388670575,5240.952001057501,4076.5308140575,6578.2117110575,7373.6642970575,6874.2261120575,6910.3645610575,4698.8768650575,3689.8728360575,0.0,2677.5016390575,0.0,0.0,0.0,0.0,5265.0254150575,5617.0174340575,11061.4406150575,6.357095751,6.628182485,6.86643198,7.499869554,6.8378949425,107.0,107,2907,5544,5718,5241,4077,6578,7374,6874,6910,4699,3690,0,2678,0,0,0,0,5265,5617,11061,,,,,,,,,,,,,,,,,,,,,Positive
202,767.5821,0.8,7007.99167102075,10894.87216602075,10295.242236020751,11995.52048602075,7636.78202602075,8410.55472202075,12191.92651602075,10402.16120602075,11929.34113602075,10052.32077602075,10595.06790602075,11130.920016020751,9676.05483602075,11807.62153602075,11254.32138602075,6986.60001202075,11519.33885602075,10611.90713602075,12103.385026020751,6292.39940502075,3.11573756,2.838544509,3.038465112,2.672108736,2.9162139792499997,109.0,109,7008,10895,10295,11996,7637,8411,12192,10402,11929,10052,10595,11131,9676,11808,11254,6987,11519,10612,12103,6292,,,,,,,,,,,,,,,,,,,,,Positive
207,784.5822,0.8,0.0,0.0,2037.6076518315,2310.6847148315,0.0,0.0,3024.9065888315,0.0,2988.0744968315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.667902163,3.347901562,3.420999174,3.935305775,3.5930271685,112.0,112,0,0,2038,2311,0,0,3025,0,2988,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Positive
208,784.978,5.7,2300.739827,2371.182309,2144.966589,2412.070929,2149.407171,2044.626648,2093.68939,0.0,2101.468398,2446.133591,0.0,2158.373878,2634.799597,2457.727622,2470.503131,2675.853769,2371.241882,2232.107525,2328.812498,2568.661309,0.0,0.0,0.0,0.0,0.0,113.0,113,2301,2371,2145,2412,2149,2045,2094,0,2101,2446,0,2158,2635,2458,2471,2676,2371,2232,2329,2569,,,,,,,,,,,,,,,,,,,,,Positive
209,785.593,0.817,203687.44386321976,322192.7719632198,316815.0954632198,365512.2682632198,265476.4554632198,297858.7829632198,374983.89756321977,330891.0263632198,388693.4570632198,318563.54666321975,329539.05186321976,324009.8430632198,305747.20016321976,378273.8479632198,361550.95746321976,251208.16886321976,367237.22576321976,292282.80036321975,376766.69996321975,274526.05926321977,3.343882942,2.943531168,3.64698473,5.106948281,3.7603367802500003,114.0,114,203687,322193,316815,365512,265476,297859,374984,330891,388693,318564,329539,324010,305747,378274,361551,251208,367237,292283,376767,274526,,,,,,,,,,,,,,,,,,,,,Positive
210,801.5874,1.083,2564.3740675025,4300.757850502499,3966.4925935025,5201.4838735025,2179.6119335025,3804.4328785025,3526.0863075025,2945.2652785025,3595.7679035025,4078.5414965025,4373.3678495025,4113.721699502499,3891.1072785025,3770.3538285025,4522.625682502499,2583.9251655025,0.0,3248.0474855025,3590.8567695025,2277.3765865025002,4.212973569,4.460584039,3.959862818,3.819077564,4.113124497499999,115.0,115,2564,4301,3966,5201,2180,3804,3526,2945,3596,4079,4373,4114,3891,3770,4523,2584,0,3248,3591,2277,,,,,,,,,,,,,,,,,,,,,Positive
211,801.5876,0.833,6654.6064047235,9112.8472787235,8884.356871723501,9377.641414723501,6223.9917527235,8440.564772723501,9861.863635723501,9360.7103127235,9287.897492723501,8154.5040837235,8387.4823087235,8835.5191367235,7157.468289723501,8416.1433477235,8525.0245587235,6186.3983067235,8074.1558697235005,6611.060680723501,8909.6584727235,6363.239021723501,3.172837742,2.892200892,3.548176193,3.597374279,3.3026472765,116.0,116,6655,9113,8884,9378,6224,8441,9862,9361,9288,8155,8387,8836,7157,8416,8525,6186,8074,6611,8910,6363,,,,,,,,,,,,,,,,,,,,,Positive
212,801.5882,1.35,2103.723244365,2258.9538833650004,2970.5391733650004,3217.6543863650004,0.0,0.0,2674.5171703650003,2738.4746583650003,2490.767548365,0.0,2996.933135365,3626.701969365,2280.6505163650004,3081.389135365,3676.166594365,0.0,4532.087486365001,0.0,4581.666139365,2893.3314983650002,2.816067916,4.914248703,5.553879908,2.858910013,4.0357766349999995,117.0,117,2104,2259,2971,3218,0,0,2675,2738,2491,0,2997,3627,2281,3081,3676,0,4532,0,4582,2893,,,,,,,,,,,,,,,,,,,,,Positive
214,802.611,0.817,7269.25195036075,11237.163967360751,12611.11224736075,13499.08603736075,11521.82761736075,12211.18884736075,13807.00769736075,11476.24313736075,14498.63232736075,11731.62203736075,13549.834207360751,11625.773057360751,10403.55737736075,13952.373377360751,8580.768399360752,7785.82635436075,12383.73142736075,9708.43004136075,13465.834197360751,8859.53992736075,2.191718935,2.148094082,2.135955083,2.613922457,2.27242263925,118.0,118,7269,11237,12611,13499,11522,12211,13807,11476,14499,11732,13550,11626,10404,13952,8581,7786,12384,9708,13466,8860,,,,,,,,,,,,,,,,,,,,,Positive
