FeatureID,mzmed,rtmed,L1,L2,L3,L4,L5,L6,L7,L8,L9,NL1,NL2,NL3,NL4,NL5,NL6,NL7,NL8,NL9,NL10,NL11,Blank_1,Blank_2,Blank_3,Blank_4,Blank__mean,mzClusterID,FeatureClusterID,L1_mean,L2_mean,L3_mean,L4_mean,L5_mean,L6_mean,L7_mean,L8_mean,L9_mean,NL1_mean,NL2_mean,NL3_mean,NL4_mean,NL5_mean,NL6_mean,NL7_mean,NL8_mean,NL9_mean,NL10_mean,NL11_mean,L1_mean_isotopes,L2_mean_isotopes,L3_mean_isotopes,L4_mean_isotopes,L5_mean_isotopes,L6_mean_isotopes,L7_mean_isotopes,L8_mean_isotopes,L9_mean_isotopes,NL1_mean_isotopes,NL2_mean_isotopes,NL3_mean_isotopes,NL4_mean_isotopes,NL5_mean_isotopes,NL6_mean_isotopes,NL7_mean_isotopes,NL8_mean_isotopes,NL9_mean_isotopes,NL10_mean_isotopes,NL11_mean_isotopes,Polarity
2603,351.3254,20.15833333,2527.2321396666666,0.0,0.0,0.0,0.0,0.0,2469.9899166666664,0.0,0.0,0.0,0.0,0.0,0.0,3188.671609666667,0.0,0.0,0.0,4487.261083666666,0.0,0.0,0.0,1229.844,917.592,1885.004719,1344.1469063333334,326.0,329,2527,0,0,0,0,0,2470,0,0,0,0,0,0,3189,0,0,0,4487,0,0,,,,,,,,,,,,,,,,,,,,,Negative
1580,353.3414,8.097933333,15495.593504475,17396.850464475,10785.984604475001,19388.225264475,14736.564274475,16719.414684475,14785.998104475,14712.382104475,10166.806104475001,11916.873104475,9979.566374475,17864.392924475,12421.383034475,8008.247104475,10819.455174475,21841.590724475,9972.099704475,16909.971604475002,9447.206704475,14634.994104475001,333.9245434,449.5382209,483.2629223,422.2418955,422.241895525,328.0,331,15496,17397,10786,19388,14737,16719,14786,14712,10167,11917,9980,17864,12421,8008,10819,21842,9972,16910,9447,14635,,,,,,,,,,,,,,,,,,,,,Negative
2607,355.111,0.700008333,0.0,0.0,2005.8642453249997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.8275086,182.3782516,177.6391388,164.9482997,164.948299675,329.0,332,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Negative
2612,361.1958,3.667433333,2065.200211425,0.0,2369.089140425,2271.013788425,2237.101805425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2241.021425425,310.5119803,229.5078595,233.7395259,257.9197886,257.919788575,330.0,333,2065,0,2369,2271,2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241,,,,,,,,,,,,,,,,,,,,,Negative
2613,362.1704,0.60815,3131.34620507,2428.97673807,2992.38073807,2863.93764307,3147.33577407,3984.77500807,2829.0759880699998,3523.55673807,3705.17794607,3631.5860300699997,3119.96496907,2813.59173807,2585.60909507,3555.5872470699996,0.0,2843.27483807,3703.4002400699997,2840.9927380699996,2311.35793807,3964.06420507,53.12482452,62.42322822,92.48173305,69.34326193,69.34326193,331.0,334,3131,2429,2992,2864,3147,3985,2829,3524,3705,3632,3120,2814,2586,3556,0,2843,3703,2841,2311,3964,,,,,,,,,,,,,,,,,,,,,Negative
2614,363.2504,4.080591667,4375.428420075,3151.101545075,4480.262849074999,3855.901420075,4328.977958075,6730.492991075,3313.3927330750003,9150.225349075,4773.898107075,2734.949497075,3229.9067330750004,4164.862670075,0.0,0.0,2615.4664200750003,2073.7696700750002,0.0,0.0,2586.214420075,3600.9721080749996,253.725206,262.2354279,278.9601059,264.9735799,264.97357992499997,332.0,335,4375,3151,4480,3856,4329,6730,3313,9150,4774,2735,3230,4165,0,0,2615,2074,0,0,2586,3601,,,,,,,,,,,,,,,,,,,,,Negative
2618,364.8878,22.22666667,0.0,0.0,0.0,3047.3091307000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.6316667,837.8663504,970.8479248,903.4486473,903.4486473,334.0,337,0,0,0,3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Negative
2619,364.8878,22.9905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2661.22660375,0.0,0.0,2464.29685975,5573.957307749999,0.0,0.0,1478.066766,1741.743782,1672.298873,1630.70314,1630.7031402500002,335.0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,2661,0,0,2464,5574,0,0,,,,,,,,,,,,,,,,,,,,,Negative
1547,365.1756,0.9495,3277.8187748749997,6302.011156875,8405.801607875,6229.103462875,7580.137191875,3241.249024875,4451.426191875,4049.734057875,0.0,2276.5977598749996,4568.4982578750005,5696.4744658750005,2868.0701498750004,2089.640837875,4161.653962875001,3721.529524875,3509.2665958750003,3237.4295248750004,3963.791724875,4985.628024875,501.6976758,410.3639509,440.7777987,450.9464751,450.946475125,336.0,339,3278,6302,8406,6229,7580,3241,4451,4050,0,2277,4568,5696,2868,2090,4162,3722,3509,3237,3964,4986,,,,,,,,,,,,,,,,,,,,,Negative
2621,365.2352,2.01525,0.0,0.0,0.0,2576.8496581,2855.4478341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4048.7233341,0.0,2303.5275481,2736.1522020999996,0.0,2589.1968841,642.8469747,542.8770735,576.4044495,587.3761659,587.3761659,337.0,340,0,0,0,2577,2855,0,0,0,0,0,0,0,0,0,4049,0,2304,2736,0,2589,,,,,,,,,,,,,,,,,,,,,Negative
1525,365.2662,5.170675,46287.95987325,33458.46333325,54826.81128325,53693.02413325,53724.80995325,39035.99178325,41659.19320325,33292.65184325,28354.74006325,30693.95045325,46138.73567325,42643.996673249996,23848.77320325,27910.037703249996,29983.27007325,38867.076063249995,37030.11747325,40617.15720325,34592.63900325,50621.834533249996,5439.242796,5535.236596,6580.280998,5851.586797,5851.586796750001,338.0,341,46288,33458,54827,53693,53725,39036,41659,33293,28355,30694,46139,42644,23849,27910,29983,38867,37030,40617,34593,50622,,,,,,,,,,,,,,,,,,,,,Negative
2624,365.3404,20.18583333,0.0,14202.56926475,9529.13310475,0.0,11037.71253475,0.0,0.0,0.0,0.0,0.0,9801.614794750001,0.0,0.0,0.0,11315.55599475,0.0,0.0,0.0,0.0,0.0,1725.625,1666.924286,1816.6,1736.383095,1736.38309525,339.0,342,0,14203,9529,0,11038,0,0,0,0,0,9802,0,0,0,11316,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Negative
1514,365.3415,7.511516667,57087.02726075,13626.68499075,11707.82354075,29079.045390749998,19250.74229075,30993.39970075,21022.082650750002,55415.86152075,23795.907060750003,7889.487881749999,2710.39894475,6305.548790749999,4541.56552375,0.0,0.0,0.0,0.0,3574.14129075,4612.143559749999,4314.27459075,2183.639136,1952.723229,2038.151263,2058.171209,2058.17120925,340.0,343,57087,13627,11708,29079,19251,30993,21022,55416,23796,7889,2710,6306,4542,0,0,0,0,3574,4612,4314,,,,,,,,,,,,,,,,,,,,,Negative
2625,367.2455,5.170733333,3438.297393075,3594.987322075,5625.864679075001,4157.049770075,3121.6231790750003,3220.6281790750004,3527.720679075,5800.016429075,0.0,2633.553815075,5493.039912075001,4466.707750075,2740.185846075,2596.711179075,2583.819536075,4123.214054075001,5225.8254460749995,2650.045012075,4394.776393075001,3204.8647170750005,949.0759277,1124.529272,1067.805263,1047.136821,1047.136820925,341.0,344,3438,3595,5626,4157,3122,3221,3528,5800,0,2634,5493,4467,2740,2597,2584,4123,5226,2650,4395,3205,,,,,,,,,,,,,,,,,,,,,Negative
1480,367.3564,11.86563333,10413.167805000001,9141.578805000001,10199.801805000001,8127.53768,11325.098975,14751.791265000002,8084.070805,8743.368725,6445.256805,12593.306885,7520.313004999999,6620.11643,6852.361338,6741.693055000001,6724.285738,12152.649405,6525.952872,10488.444135000002,4816.2841579999995,7725.320805,1719.46582,1652.337846,1293.391919,1555.065195,1555.065195,342.0,345,10413,9142,10200,8128,11325,14752,8084,8743,6445,12593,7520,6620,6852,6742,6724,12153,6526,10488,4816,7725,,,,,,,,,,,,,,,,,,,,,Negative
1491,367.3571,8.746633333,105417.54861707501,66079.782647075,75212.204427075,74302.700647075,83331.12216707501,100075.509317075,79500.67031707501,74819.567087075,65878.56606707501,66188.73306707501,57835.707567075,83189.316477075,86340.913247075,53421.472847075,53715.404747075,69715.076107075,55713.553117075,88969.87531707501,52498.502247075,86858.043317075,438.2080078,323.6195557,439.4944853,400.4406829,400.440682925,343.0,346,105418,66080,75212,74303,83331,100076,79501,74820,65879,66189,57836,83189,86341,53421,53715,69715,55714,88970,52499,86858,,,,,,,,,,,,,,,,,,,,,Negative
2626,368.2414,5.17075,4157.0904923,2952.3638253,3537.9092323,2543.2265173,5296.679575300001,2777.6898303,2965.7828253,4171.5920073,0.0,0.0,2580.1653633,3174.7483963,0.0,2545.9387253,0.0,3427.6260983,2627.3548253,2750.6745003,3119.5089203,5078.2885633000005,569.4380697,544.7882767,653.4821777,589.2361747,589.2361747,344.0,347,4157,2952,3538,2543,5297,2778,2966,4172,0,0,2580,3175,0,2546,0,3428,2627,2751,3120,5078,,,,,,,,,,,,,,,,,,,,,Negative
2631,369.2065,2.061966667,0.0,2092.9259088000003,2556.0312518,0.0,0.0,0.0,6850.3745798,0.0,4627.945932799999,0.0,3111.1967758,4523.7208738,0.0,0.0,0.0,10163.938168800001,0.0,2832.4496088,0.0,0.0,257.5680596,483.8739871,435.3106269,392.2508912,392.2508912,345.0,348,0,2093,2556,0,0,0,6850,0,4628,0,3111,4524,0,0,0,10164,0,2832,0,0,,,,,,,,,,,,,,,,,,,,,Negative
2633,369.2997,4.902216667,2654.9869595749997,2310.2124525749996,3301.502061575,3435.7549835749996,3084.128697575,6146.982697575,4853.753554575001,2753.3069705750004,0.0,2814.9256305749996,2092.496197575,3255.027626575,5082.405525575,0.0,2872.779897575,2187.387697575,2541.662483575,9133.718928575001,4353.180964575,7105.821364575,380.6874252,414.1849391,504.581543,433.1513024,433.15130242500004,346.0,349,2655,2310,3302,3436,3084,6147,4854,2753,0,2815,2092,3255,5082,0,2873,2187,2542,9134,4353,7106,,,,,,,,,,,,,,,,,,,,,Negative
2634,369.3631,8.760108333,4937.2019232675,0.0,2163.3445292674996,3141.1512562675,3481.1158712674996,4008.5780892674998,3921.3077402675,2612.4022562675,2382.8118562675,2717.6627112674996,2339.2848562675,2529.2137852674996,2539.4057232675,2189.1080252674997,0.0,2373.8193272675,2391.0498182674996,4017.2852482675,2483.7493192674997,3581.8388562675,74.49536133,74.50234375,79.82052612,76.27274373,76.2727437325,347.0,350,4937,0,2163,3141,3481,4009,3921,2612,2383,2718,2339,2529,2539,2189,0,2374,2391,4017,2484,3582,,,,,,,,,,,,,,,,,,,,,Negative
2636,371.2425,0.585683333,0.0,0.0,0.0,0.0,0.0,0.0,2242.6928106,2116.9119976,0.0,2045.9930786,0.0,2027.8656646,0.0,2095.6388306,0.0,2083.9224176000002,0.0,3686.4621956,0.0,0.0,158.4831755,124.7545317,174.2203,152.4860024,152.4860024,348.0,351,0,0,0,0,0,0,2243,2117,0,2046,0,2028,0,2096,0,2084,0,3686,0,0,,,,,,,,,,,,,,,,,,,,,Negative
2638,373.2402,1.754066667,2865.9462985249997,0.0,0.0,0.0,2696.862869525,3983.4777925249996,3577.2201095249998,3494.682484525,6312.327869525,3859.3107745249995,4222.4169945250005,2427.178202525,0.0,0.0,0.0,0.0,0.0,3138.912869525,3288.911719525,0.0,330.3526815,296.7303506,344.1433593,323.7421305,323.742130475,350.0,353,2866,0,0,0,2697,3983,3577,3495,6312,3859,4222,2427,0,0,0,0,0,3139,3289,0,,,,,,,,,,,,,,,,,,,,,Negative
2640,374.2026,3.665891667,0.0,0.0,0.0,2256.7679722999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.3712865,185.9087254,176.3204252,179.2001457,179.20014569999998,351.0,354,0,0,0,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Negative
1436,374.244,0.812266667,207880.8354104,338638.98871039995,322620.9954104,321435.0285104,419886.7478104,244943.1118104,380865.5517104,352984.3890104,229219.83261040002,364618.33821039996,343683.4626104,331645.09311039996,338907.9455104,329569.0445104,330009.6254104,516123.19871039997,313806.30731039995,395234.4476104,236812.6187104,295874.58931039996,122.7284775,105.3117027,117.3635886,115.1345896,115.1345896,352.0,355,207881,338639,322621,321435,419887,244943,380866,352984,229220,364618,343683,331645,338908,329569,330010,516123,313806,395234,236813,295875,,,,,,,,,,,,,,,,,,,,,Negative
2641,374.2894,1.7917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760.1217383000003,0.0,0.0,890.6187016,1013.909053,967.7860315,957.4379287,957.4379287,353.0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760,0,0,,,,,,,,,,,,,,,,,,,,,Negative
2643,375.1792,0.549333333,3323.9588777999998,2439.9629258,3129.5039298,0.0,0.0,39563.1219258,0.0,0.0,3483.7330228,0.0,4237.5937148,3160.1123638,0.0,2741.3167657999998,2548.8016678,4142.697690800001,2649.6502418,2920.5054058,0.0,19532.2380358,285.0546265,336.9481201,388.211476,336.7380742,336.73807419999997,354.0,357,3324,2440,3130,0,0,39563,0,0,3484,0,4238,3160,0,2741,2549,4143,2650,2921,0,19532,,,,,,,,,,,,,,,,,,,,,Negative
1425,377.2353,4.0841,8250.6215861,6068.3577031,8216.5503001,10999.3327621,9426.9299051,12822.0375121,8773.7615741,18101.9715121,8527.4474491,5207.717377100001,6189.4818211,8280.092762100001,3715.6024500999997,2590.2637621,6062.2524991,4610.0057621000005,3737.9050561,5079.7916191,4544.5140121,7068.6477001,383.7201203,431.8890159,406.1925775,407.2672379,407.2672379,355.0,358,8251,6068,8217,10999,9427,12822,8774,18102,8527,5208,6189,8280,3716,2590,6062,4610,3738,5080,4545,7069,,,,,,,,,,,,,,,,,,,,,Negative
2656,378.1521,16.99783333,0.0,38023.33240225,0.0,4997.220482250001,0.0,33917.84011225001,32155.749842250003,0.0,32487.79772225,0.0,0.0,3403.49881225,3921.1317122500004,0.0,0.0,0.0,6435.150682250001,0.0,7144.31765225,9289.86015225,8443.460077,13354.1327,9734.616774,10510.73652,10510.73651775,356.0,359,0,38023,0,4997,0,33918,32156,0,32488,0,0,3403,3921,0,0,0,6435,0,7144,9290,,,,,,,,,,,,,,,,,,,,,Negative
2659,379.1549,15.58705833,0.0,0.0,7942.5889717499995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16045.85339175,0.0,0.0,0.0,0.0,0.0,0.0,4698.785684,3044.882875,5294.497216,4346.055258,4346.05525825,357.0,360,0,0,7943,0,0,0,0,0,0,0,0,0,0,16046,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Negative
2662,379.2504,14.361725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19748.14141675,3962.48687675,3117.96232675,0.0,0.0,3477.651983750001,0.0,0.0,6019.74012675,6192.883748,6111.134107,6359.866765,6221.294873,6221.29487325,358.0,361,0,0,0,0,0,0,0,0,0,0,0,19748,3962,3118,0,0,3478,0,0,6020,,,,,,,,,,,,,,,,,,,,,Negative
1392,379.2509,5.170675,160852.484582,130433.79618199999,202232.770582,182402.051382,186246.888082,138929.630082,132560.767982,195511.807282,101595.386682,117749.823082,158331.351682,166323.305782,85633.241282,94972.369882,102800.216482,152257.758382,138705.570182,135185.719982,129212.27998200001,178111.888982,9438.570862,12858.88765,15318.72764,12538.72872,12538.728718,359.0,362,160852,130434,202233,182402,186247,138930,132561,195512,101595,117750,158331,166323,85633,94972,102800,152258,138706,135186,129212,178112,,,,,,,,,,,,,,,,,,,,,Negative
2666,380.2791,0.6466,5473.1478346625,0.0,0.0,0.0,2156.1673106625003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.5541776625,0.0,2727.7211106625,0.0,0.0,0.0,0.0,0.0,79.16380501,76.75507194,90.27919006,82.06602234,82.0660223375,360.0,363,5473,0,0,0,2156,0,0,0,0,0,0,0,2129,0,2728,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Negative
1347,381.3723,9.204625,23176.529071,17903.407731000003,16695.784261,21085.250671,21151.258501,38424.003401,23610.207491,21944.930671000002,15344.659141,17337.849531,14081.211341,20644.740691000003,31095.709071,13667.089671,22000.901871000002,24614.634941,18216.596341,30260.509671,16479.694051000002,27641.482861,582.9396973,353.0491333,508.7821564,481.590329,481.590329,362.0,365,23177,17903,16696,21085,21151,38424,23610,21945,15345,17338,14081,20645,31096,13667,22001,24615,18217,30261,16480,27641,,,,,,,,,,,,,,,,,,,,,Negative
1358,381.3725,9.416333333,31100.112899325002,21368.567149325,19180.331769325003,23659.933949325,35142.494019325,28421.820229325003,23997.032899325,25085.662289325002,19585.722389325,23358.824439325002,20234.534829325003,28480.922069325003,23631.075749325002,16492.830149325,19381.408719325,24978.499719325002,18341.173619325004,30260.230919325,22033.727149325,30157.039479325,504.7456887,426.6063489,472.7585144,468.0368507,468.03685067500004,363.0,366,31100,21369,19180,23660,35142,28422,23997,25086,19586,23359,20235,28481,23631,16493,19381,24978,18341,30260,22034,30157,,,,,,,,,,,,,,,,,,,,,Negative
2670,382.13,0.69465,8428.953345775,9309.656883775,16623.801483774998,10190.362053775001,10597.094613775002,4657.307883775,7498.533920775,7038.533883775,2373.176883775,2474.879883775,6315.247037775,8817.328133775001,2745.729197775,2676.945065775,2143.8196837749997,4787.150550775,3431.0568837749997,5203.4415197749995,6376.542883775,7631.2968837749995,390.3120642,307.8293893,340.2878952,346.1431162,346.14311622499997,364.0,367,8429,9310,16624,10190,10597,4657,7499,7039,2373,2475,6315,8817,2746,2677,2144,4787,3431,5203,6377,7631,,,,,,,,,,,,,,,,,,,,,Negative
2673,383.3156,5.22525,3013.5654232750003,3577.893557275,4100.292557275001,3575.0486902750004,3774.3440722749997,9355.210130275,2238.613604275,4207.463033275,0.0,4191.9934482749995,2296.074411275,8743.021390275,2834.276890275,2765.713297275,5912.062779275,3827.601823275,3091.670890275,10011.597770274999,3255.711747275,6216.175676274999,643.0556641,816.9683081,1131.598357,863.8741097,863.8741097249999,366.0,369,3014,3578,4100,3575,3774,9355,2239,4207,0,4192,2296,8743,2834,2766,5912,3828,3092,10012,3256,6216,,,,,,,,,,,,,,,,,,,,,Negative
2676,383.3519,5.484616667,9871.79614975,6297.12922875,3572.0516497499993,5949.587337749999,7716.998341749999,5782.30764975,5977.07906175,6605.557649750001,3414.1475707499994,6985.29936375,5897.60954975,6043.12959075,13834.84389975,5609.23786375,6055.4248717499995,5934.935316749999,6758.212649749999,8976.71656975,7943.1325317499995,10503.41099975,1260.37785,1700.674653,2035.769548,1665.60735,1665.60735025,367.0,370,9872,6297,3572,5950,7717,5782,5977,6606,3414,6985,5898,6043,13835,5609,6055,5935,6758,8977,7943,10503,,,,,,,,,,,,,,,,,,,,,Negative
2678,384.1744,11.85499167,17669.899225,5232.769077,3855.452805,2704.5439269999997,3694.3746200000005,3266.3628550000003,3453.128452,2678.250491,5866.633855000001,3413.896772,3684.4015580000005,0.0,3016.4223549999997,0.0,6389.537898,2424.01947,2255.829998,3237.8553549999997,2678.140824,2969.7961590000004,2996.151459,3781.260476,3279.0835,3352.165145,3352.165145,368.0,371,17670,5233,3855,2705,3694,3266,3453,2678,5867,3414,3684,0,3016,0,6390,2424,2256,3238,2678,2970,,,,,,,,,,,,,,,,,,,,,Negative
2679,384.1745,12.83398333,5265.06142725,0.0,0.0,2186.23352625,3678.95920525,2861.8134712499996,3031.2904022499997,9771.11899625,11800.55044625,0.0,0.0,0.0,11438.416566249998,0.0,20426.750416249997,3013.36312325,3361.0386452499997,2767.97499925,0.0,2609.18131525,4116.42604,4588.419835,5382.800556,4695.882144,4695.88214375,369.0,372,5265,0,0,2186,3679,2862,3031,9771,11801,0,0,0,11438,0,20427,3013,3361,2768,0,2609,,,,,,,,,,,,,,,,,,,,,Negative
2680,384.1749,13.66215,0.0,4557.421442,4579.421108,6266.017473999999,2771.3050809999995,0.0,2543.276525,8011.184114000001,0.0,2718.1890860000003,11405.988193999998,3061.462987,3021.347664,0.0,7133.203103999999,9275.359253999999,0.0,15048.588744,0.0,2342.462979,4685.888086,5495.000032,5799.79189,5326.893336,5326.893336,370.0,373,0,4557,4579,6266,2771,0,2543,8011,0,2718,11406,3061,3021,0,7133,9275,0,15049,0,2342,,,,,,,,,,,,,,,,,,,,,Negative
1814,384.1806,0.708266667,37560.1926493,5495.270729299999,42838.9480893,3246.7225623,0.0,0.0,52894.6817993,0.0,42553.2623993,4517.437854299999,12226.7823993,5886.0897293,0.0,9465.612729299999,13313.7973293,39888.7157293,0.0,14294.990909299999,5509.4390932999995,0.0,410.9540564,923.79464,854.9041157,729.8842707,729.8842707,371.0,374,37560,5495,42839,3247,0,0,52895,0,42553,4517,12227,5886,0,9466,13314,39889,0,14295,5509,0,,,,,,,,,,,,,,,,,,,,,Negative
2683,385.1771,0.85875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9510.978516899999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.7564512,339.2838803,307.7791178,278.6064831,278.6064831,373.0,376,0,0,0,0,0,0,0,0,9511,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Negative
2684,386.1963,2.623791667,4615.645431325001,6959.810973325,0.0,2071.2934553249997,0.0,0.0,13339.711908325,0.0,6010.570098325,2290.681867325,3550.228027325,2565.1114623249996,0.0,2010.262812325,3413.450590325,9711.219410324999,0.0,3858.9830983250004,3110.4435983249996,0.0,223.5011489,296.1474145,238.1451416,252.5979017,252.597901675,374.0,377,4616,6960,0,2071,0,0,13340,0,6011,2291,3550,2565,0,2010,3413,9711,0,3859,3110,0,,,[2684][M]-,,[2684][M]-,[2684][M]-,,[2684][M]-,,,,,[2684][M]-,,,,[2684][M]-,,,[2684][M]-,Negative
2686,387.1988,2.62325,0.0,0.0,0.0,0.0,0.0,0.0,3204.17422835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2680.67049535,0.0,0.0,0.0,0.0,220.1278381,273.5278601,271.6698157,255.1085047,255.10850465000001,375.0,378,0,0,0,0,0,0,3204,0,0,0,0,0,0,0,0,2681,0,0,0,0,,,[2684][M+1]-,,[2684][M+1]-,[2684][M+1]-,,[2684][M+1]-,,,,,[2684][M+1]-,,,,[2684][M+1]-,,,[2684][M+1]-,Negative
2688,387.2525,0.672933333,7391.088493075,0.0,2563.5972050749997,2401.0563170749997,2327.6507790749997,5466.612394074999,2025.074512075,2928.2079460749997,3853.5179220749997,2817.059946075,3322.192087075,3666.3925460749997,0.0,2630.912676075,2534.127279075,0.0,2089.652870075,0.0,3476.883901075,2565.406933075,232.1580286,285.3812065,290.1784277,269.2392209,269.239220925,376.0,379,7391,0,2564,2401,2328,5467,2025,2928,3854,2817,3322,3666,0,2631,2534,0,2090,0,3477,2565,,,,,,,,,,,,,,,,,,,,,Negative
2689,388.0453,0.725683333,2407.6638795999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.9216437,182.5076555,146.387608,147.2723024,147.2723024,377.0,380,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Negative
1325,389.2691,0.72285,595657.833222775,115159.339822775,131160.15162277498,152508.430622775,168760.505022775,346718.996722775,143300.510222775,165538.222222775,348665.743522775,187333.748222775,216540.73372277498,219203.046522775,94241.515512775,148228.458722775,114538.55052277501,68095.80779277501,155306.445522775,111616.565922775,227725.370522775,167285.12522277498,507.1141145,947.5382609,479.7064563,644.7862772,644.7862772249999,380.0,383,595658,115159,131160,152508,168761,346719,143301,165538,348666,187334,216541,219203,94242,148228,114539,68096,155306,111617,227725,167285,,,,,,,,,,,,,,,,,,,,,Negative
1314,389.2898,4.181333333,4584.80689625,3135.3848132499998,3375.90579025,6884.31789625,4883.93651825,5549.74017425,4462.11963425,6650.23873025,4132.01106325,3423.7571742499995,2686.60106325,3894.07590925,2158.43106325,2746.8187552500003,6089.8579092499995,3712.3003362499994,3624.73344825,4222.750863249999,2811.9535182500003,6157.89560125,1212.506588,1246.532168,1183.828054,1214.288937,1214.28893675,381.0,384,4585,3135,3376,6884,4884,5550,4462,6650,4132,3424,2687,3894,2158,2747,6090,3712,3625,4223,2812,6158,,,,,,,,,,,,,,,,,,,,,Negative
1292,390.0548,0.79715,195678.253119325,80670.341859325,87474.926219325,93225.156619325,94600.088219325,140423.942219325,84136.78721932501,16351.708889324998,143639.594919325,109557.961819325,117933.086219325,102442.676219325,61471.474359325,100355.923719325,77976.105219325,6578.106757325,86670.409139325,73809.219489325,111859.896519325,108515.076619325,184.241871,196.1852692,205.4662018,195.2977807,195.29778067499998,382.0,385,195678,80670,87475,93225,94600,140424,84137,16352,143640,109558,117933,102443,61471,100356,77976,6578,86670,73809,111860,108515,,,,,,,,,,,,,,,,,,,,,Negative
1984,390.1812,0.970866667,0.0,0.0,2461.445865975,0.0,0.0,9850.449717975001,10716.253085975,0.0,0.0,11152.770135975,0.0,0.0,8037.969567975,10065.068575975001,8826.587207975,0.0,0.0,17986.370835975,10223.445575975002,0.0,151.4531775,115.4125432,170.2234314,145.696384,145.696384025,383.0,386,0,0,2461,0,0,9850,10716,0,0,11153,0,0,8038,10065,8827,0,0,17986,10223,0,,,,,,,,,,,,,,,,,,,,,Negative
2698,390.2673,1.756725,15105.913329575,8334.387707575,7671.689019575,11449.959519575,7639.033634575,12437.861249575,11107.667019575,17566.331329574998,16364.141019575001,5776.261019575,10405.792019575,8017.237019575001,3036.810719575,3464.0788655750002,2348.836019575,0.0,0.0,6245.065936575,6884.226078575,10882.052789575,312.8408005,281.2120714,320.3800694,304.8109804,304.810980425,384.0,387,15106,8334,7672,11450,7639,12438,11108,17566,16364,5776,10406,8017,3037,3464,2349,0,0,6245,6884,10882,,,,,,,,,,,,,,,,,,,,,Negative
2700,391.2511,2.526041667,3313.3426893500005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2631.61953735,0.0,0.0,1149.121099,1042.721481,972.0341226,1054.625568,1054.62556765,385.0,388,3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2632,0,0,,,,,,,,,,,,,,,,,,,,,Negative
1269,391.2852,0.79905,29554828.5416425,16825974.4616425,23375779.3716425,14807077.501642501,17841774.9416425,33917495.3616425,13578950.401642501,12814612.1016425,29682907.511642497,19205215.5716425,14921768.7716425,9012872.9406425,17914883.9316425,22582515.061642498,10341440.1216425,6235802.6776425,20463234.0516425,13473658.9716425,24550189.901642498,20909664.971642498,11883.29977,11291.09683,11600.78847,11591.72836,11591.7283575,386.0,389,29554829,16825974,23375779,14807078,17841775,33917495,13578950,12814612,29682908,19205216,14921769,9012873,17914884,22582515,10341440,6235803,20463234,13473659,24550190,20909665,,,,,,,,,,,,,,,,,,,,,Negative
